time_s,BMR_A,BMP_A,SPM_A
29746800,8.6889e-05,4.242,6.5727
29747700,0.00016874,4.242,6.2279
29748600,-0.00024304,4.242,5.9927
29749500,-1.3096e-05,4.242,5.078
29750400,18.517,4.242,4.9759
29751300,15.432,4.242,4.2907
29752200,15.263,4.242,3.7698
29753100,18.66,4.242,2.637
29754000,-20.246,1.5174e-08,-0.38325
29754900,-16.52,4.5396e-09,-0.354
29755800,-16.425,2.317e-08,-0.33583
29756700,-14.681,1.6685e-08,-0.34646
29757600,0.00093185,1.6244e-08,-0.31518
29758500,-0.00015489,1.7693e-08,-0.41082
29759400,-0.00040233,-4.5522e-09,-0.58036
29760300,-0.0004017,9.0667e-09,-0.79869
29761200,18.453,2.3359e-08,0.94271
29762100,14.909,2.8207e-08,0.7013
29763000,15.065,1.7881e-08,0.53819
29763900,19.445,2.1974e-08,0.4901
29764800,-0.0012146,1.5489e-08,0.38332
29765700,0.00014796,3.4567e-08,0.3875
29766600,0.00069259,1.763e-08,0.29592
29767500,0.00037148,3.7652e-08,0.21879
29768400,-1.8889e-06,1.4293e-08,0.096786
29769300,-0.00029026,1.3789e-08,0.087814
29770200,0.00014293,1.4481e-08,0.080165
29771100,0.00014922,1.4104e-08,0.069725
29772000,-0.00019204,-1.6056e-08,-0.49016
29772900,-0.00022856,-6.863e-09,-0.98514
29773800,0.00030096,-1.4041e-08,-0.98659
29774700,0.00011963,-1.1774e-08,-1.2877
29775600,-18.646,-4.1115e-08,-7.147
29776500,-15.245,-3.9415e-08,-6.4164
29777400,-15.252,-4.2437e-08,-6.0955
29778300,-18.728,-3.8722e-08,-6.5332
29779200,0.00011711,-1.8952e-10,-2.1349
29780100,0.00027137,-5.207e-09,-2.4047
29781000,-0.00027263,-4.4074e-09,-2.4954
29781900,-0.00011522,-8.2481e-09,-2.8448
29782800,18.554,4.242,11.261
29783700,15.285,4.242,10.916
29784600,15.298,4.242,9.6513
29785500,18.735,4.242,6.7902
29786400,-0.00020211,4.242,0.3634
29787300,-0.00022793,4.242,0.29245
29788200,0.0002783,4.242,0.21566
29789100,0.00015111,4.242,0.17276
29790000,-0.00014481,9.9481e-08,0.056438
29790900,-0.00027956,1.0893e-07,0.054361
29791800,0.00022667,1.1585e-07,0.049951
29792700,0.0001977,1.36e-07,0.005334
29793600,-0.00020085,-1.1837e-09,0.00019707
29794500,-0.000255,1.1207e-09,0.00032741
29795400,0.00025374,8.2481e-09,9.8222e-05
29796300,0.00020211,6.1011e-09,1.3159e-05
29797200,-18.665,-4.6467e-08,-0.85778
29798100,-15.2,-3.0033e-08,-1.568
29799000,-15.207,-2.5311e-08,-2.03
29799900,-18.801,-2.0337e-09,-2.2686
29800800,0.00020148,-3.1293e-08,-0.2745
29801700,0.00023926,9.1296e-09,-0.66858
29802600,-0.00025563,-1.87e-08,-0.9169
29803500,-0.00018448,-1.9456e-08,-1.0304
29804400,0.00017315,-2.7011e-09,0.52359
29805300,0.00022981,2.4367e-08,0.19771
29806200,-0.00029089,-1.8511e-08,-0.036933
29807100,-0.0001127,1.4293e-08,-0.28844
29808000,16.238,2.4619e-08,3.2916
29808900,15.151,3.4756e-09,2.8439
29809800,16.171,2.0967e-08,2.1263
29810700,20.311,5.1567e-08,0.85508
29811600,-0.000187,-1.0074e-07,0.029244
29812500,-0.00032615,-6.0885e-08,0.037541
29813400,0.00032804,-4.1619e-08,0.031429
29814300,0.00018511,-2.8837e-08,0.003356
29815200,-0.00022541,-4.242,-0.001629
29816100,-0.00031293,-4.242,-0.0015468
29817000,0.00030348,-4.242,-0.0016098
29817900,0.00023548,-4.242,0.0046328
29818800,-1.9896e-07,-4.242,-3.6284
29819700,-0.00038156,-4.242,-4.7795
29820600,0.00015363,-4.242,-4.6713
29821500,0.00022793,-4.242,-4.5692
29822400,-19.022,-4.242,-5.1483
29823300,-15.653,-4.242,-5.5704
29824200,-14.939,-4.242,-5.5585
29825100,-18.259,-4.242,-5.1366
29826000,0.00024304,-4.242,1.5625
29826900,0.00030285,-4.242,0.13414
29827800,-0.00029907,-4.242,-0.6316
29828700,-0.00024681,-4.242,-2.1661
29829600,0.00025374,4.3004e-08,2.425
29830500,0.00029719,1.0578e-08,0.32066
29831400,-0.00029593,-1.5048e-08,-0.47712
29832300,-0.000255,-5.1252e-08,-1.8995
29833200,18.609,4.242,10.035
29834100,15.246,4.242,9.7734
29835000,15.285,4.242,8.5896
29835900,18.732,4.242,7.3971
29836800,-18.805,-5.6981e-10,-2.5982
29837700,-15.102,-7.6815e-10,-2.842
29838600,-15.042,-1.5363e-09,-3.0877
29839500,-18.924,-1.9833e-09,-3.3983
29840400,18.527,3.7904e-08,-0.31435
29841300,15.081,3.6896e-08,-0.81766
29842200,15.395,3.6393e-08,-2.0328
29843100,18.869,3.5448e-08,-2.9782
29844000,-18.8,2.0337e-08,-4.0534
29844900,-15.268,1.9959e-08,-4.1118
29845800,-15.102,1.9204e-08,-4.1433
29846700,-18.702,1.8511e-08,-4.1355
29847600,18.718,4.242,11.143
29848500,15.234,4.242,10.756
29849400,15.238,4.242,9.4783
29850300,18.682,4.242,6.1622
29851200,-0.00023485,4.4956e-08,0.16136
29852100,-0.00029656,4.4578e-08,0.1688
29853000,0.00032237,4.4578e-08,0.13976
29853900,0.00020967,4.4074e-08,0.1306
29854800,-18.779,-2.827e-08,-1.6066
29855700,-15.157,-2.783e-08,-1.9538
29856600,-15.15,-2.7704e-08,-2.3214
29857500,-18.786,-2.7389e-08,-2.5986
29858400,18.772,2.1974e-10,0.024777
29859300,15.147,1.423e-10,-0.16836
29860200,15.146,1.1774e-10,-0.41357
29861100,18.808,1.5363e-10,-0.80467
29862000,-18.849,-6.227e-08,-6.9907
29862900,-15.161,-6.227e-08,-6.4674
29863800,-15.164,-6.2648e-08,-6.7948
29864700,-18.698,-6.3593e-08,-6.7236
29865600,0.00023485,8.2481e-08,0.20783
29866500,0.00031041,8.1852e-08,-0.25426
29867400,-0.0002953,8.1222e-08,-0.77822
29868300,-0.00025059,8.1222e-08,-2.1811
29869200,18.706,4.242,11.678
29870100,15.182,4.242,11.349
29871000,15.188,4.242,10.073
29871900,18.796,4.242,6.2014
29872800,-0.00023926,4.242,0.30398
29873700,-0.000289,4.242,0.24222
29874600,0.00032741,4.242,0.18809
29875500,0.00020022,4.242,0.14369
29876400,-0.00021848,7.9963e-08,0.0057467
29877300,-0.00031733,8.8778e-08,0.0073808
29878200,0.00029719,1.0074e-07,0.0036157
29879100,0.00023863,1.1774e-07,0.00038659
29880000,-0.00022667,-1.9267e-09,-0.057775
29880900,-0.00031167,4.08e-09,-0.060688
29881800,0.00030474,1.0263e-08,-0.065177
29882700,0.00023422,1.6685e-08,-0.057591
29883600,-18.696,-3.0474e-07,-4.0782
29884500,-15.253,-2.4115e-07,-4.9955
29885400,-15.249,-2.0904e-07,-4.9681
29886300,-18.674,-1.8889e-07,-4.8782
29887200,18.695,6.8e-08,4.9967
29888100,15.168,7.2407e-08,4.2481
29889000,15.165,7.6815e-08,3.7581
29889900,18.844,8.2481e-08,3.2367
29890800,-18.862,-2.5626e-09,-2.084
29891700,-15.081,-8.6889e-11,-2.2279
29892600,-15.078,2.4052e-09,-2.4991
29893500,-18.85,4.8859e-09,-2.8459
29894400,16.506,-7.8704e-07,3.7249
29895300,14.619,-4.3319e-07,3.3402
29896200,15.728,-8.8778e-08,2.8135
29897100,21.02,2.3863e-07,2.0407
29898000,-0.0016142,-4.1619e-07,0.24462
29898900,-0.0011688,-9.9481e-08,0.19512
29899800,0.0010937,1.9204e-07,0.16145
29900700,0.0016893,5.3078e-07,0.051699
29901600,-0.0017686,-4.242,-0.10822
29902500,-0.0010497,-4.242,-0.12045
29903400,0.0011311,-4.242,-0.14131
29904300,0.0016869,-4.242,-0.1679
29905200,-19.209,-4.242,-2.2914
29906100,-14.632,-4.242,-3.0154
29907000,-14.663,-4.242,-3.2729
29907900,-19.368,-4.242,-3.4979
29908800,0.0016947,-4.242,-0.16144
29909700,0.0010922,-4.242,-0.84468
29910600,-0.0010886,-4.242,-1.6691
29911500,-0.0016984,-4.242,-1.9776
29912400,19.265,-9.6963e-06,0.92048
29913300,14.675,-9.2556e-06,0.068735
29914200,14.64,-8.9407e-06,-0.59147
29915100,19.292,-8.563e-06,-1.8407
29916000,-19.367,-4.242,-4.6973
29916900,-14.647,-4.242,-4.9595
29917800,-14.653,-4.242,-5.0002
29918700,-19.206,-4.242,-4.8724
29919600,18.872,3.2489e-08,0.68694
29920500,14.124,-7.6185e-08,-0.43327
29921400,14.291,-1.8574e-07,-1.8025
29922300,20.584,-3.0411e-07,-3.6424
29923200,-20.621,-5.207e-07,-3.7296
29924100,-14.295,-6.9259e-07,-3.6273
29925000,-14.118,-9.6333e-07,-3.4996
29925900,-18.837,-1.6811e-06,-3.3936
29926800,0.0017844,4.242,5.7949
29927700,0.0010724,4.242,6.0856
29928600,-0.001102,4.242,5.8057
29929500,-0.0017548,4.242,2.268
29930400,11.987,4.242,6.9559
29931300,8.2381,4.242,6.8416
29932200,7.0959,4.242,6.2216
29933100,6.6653,4.242,5.1239
29934000,6.6671,4.242,4.4732
29934900,7.0984,4.242,3.9559
29935800,8.2236,4.242,2.9651
29936700,11.897,4.242,1.0683
29937600,-0.0017774,8.5e-07,0.02753
29938500,-0.0010542,8.8148e-07,0.038223
29939400,0.0011097,8.8778e-07,0.036793
29940300,0.0017215,8.9407e-07,0.021979
29941200,-0.0017144,1.083e-07,0.0010871
29942100,-0.0011033,1.593e-07,0.0012401
29943000,0.0010723,1.9707e-07,0.00026633
29943900,0.0017457,2.2289e-07,2.9719e-05
29944800,-0.0017693,-7.7444e-07,-0.26358
29945700,-0.0010876,-8.563e-07,-0.38876
29946600,0.0010888,-8.6889e-07,-0.63396
29947500,0.0017681,-8.563e-07,-0.58188
29948400,-0.0017294,-6.2963e-06,-6.5575
29949300,-0.0011891,-6.5481e-06,-6.1732
29950200,0.00099777,-6.8e-06,-5.6621
29951100,0.0019204,-7.0519e-06,-5.9237
29952000,-19.19,-4.242,-6.7231
29952900,-14.833,-4.242,-5.8717
29953800,-14.709,-4.242,-5.3512
29954700,-19.139,-4.242,-5.4826
29955600,19.075,4.242,13.837
29956500,14.687,4.242,13.633
29957400,14.715,4.242,12.284
29958300,19.395,4.242,8.5733
29959200,-0.0017674,4.242,0.50999
29960100,-0.0010924,4.242,0.35642
29961000,0.0010954,4.242,0.25149
29961900,0.0017644,4.242,0.15001
29962800,-0.0017711,2.2478e-07,0.0061327
29963700,-0.0010927,3.7841e-07,0.0078494
29964600,0.0011037,5.9059e-07,0.0035265
29965500,0.0017602,9.5074e-07,0.00037715
29966400,-0.0017581,-5.3959e-07,-0.077283
29967300,-0.0011061,-3.1922e-07,-0.08311
29968200,0.0010929,-1.1459e-07,-0.092
29969100,0.0017713,9.7593e-08,-0.089763
29970000,-19.199,-1.1837e-05,-8.2073
29970900,-14.738,-1.2593e-05,-7.5766
29971800,-14.728,-1.0578e-05,-6.5727
29972700,-19.207,-8.6259e-06,-7.186
29973600,0.0017671,1.1774e-06,4.5766
29974500,0.0010908,1.2089e-06,4.3717
29975400,-0.0010967,1.2467e-06,3.4488
29976300,-0.0017611,1.2907e-06,1.6964
29977200,0.0017517,2.4304e-06,3.0061
29978100,0.0012107,2.5374e-06,2.4426
29979000,-0.00093815,2.657e-06,1.879
29979900,-0.0020209,2.8019e-06,1.6823
29980800,15.807,4.2878e-06,2.3932
29981700,15.389,6.8e-06,1.9881
29982600,16.428,7.2407e-06,1.606
29983500,20.248,9.1296e-06,0.70925
29984400,-0.034461,3.803e-08,0.022951
29985300,-0.018841,2.3611e-07,0.030158
29986200,0.018841,2.4178e-07,0.02818
29987100,0.03446,2.1281e-07,0.0030102
29988000,-0.03443,3.9604e-08,0.00019896
29988900,-0.018289,-2.3674e-08,0.00013852
29989800,0.018459,-5.2196e-08,1.9581e-05
29990700,0.034261,-6.2963e-08,2.4933e-06
29991600,-0.034168,-4.242,-0.029251
29992500,-0.018448,-4.242,-0.029774
29993400,0.018542,-4.242,-0.030887
29994300,0.034074,-4.242,-0.018037
29995200,-18.468,-4.242,-2.4637
29996100,-14.921,-4.242,-3.4397
29997000,-14.403,-4.242,-3.6606
29997900,-20.081,-4.242,-3.8734
29998800,-4.2248e-06,-4.242,-3.7594
29999700,0.033239,-4.242,-4.1489
30000600,-0.0098109,-4.242,-4.6221
30001500,-0.023436,-4.242,-4.74
30002400,0.034322,-4.242,-1.5984
30003300,0.018289,-4.242,-1.823
30004200,-0.01833,-4.242,-1.9222
30005100,-0.034283,-4.242,-2.2756
30006000,0.033792,-6.0948e-07,1.2193
30006900,0.018691,-6.6111e-07,0.40047
30007800,-0.018999,-7.2407e-07,-0.015396
30008700,-0.033482,-8.1222e-07,-0.41818
30009600,0.033298,-4.6719e-07,0.33427
30010500,0.018983,-5.3141e-07,-0.10319
30011400,-0.018709,-6.2963e-07,-0.55883
30012300,-0.033574,-8.2481e-07,-1.553
30013200,0.034128,4.5144e-08,1.623
30014100,0.018611,7.8704e-09,0.3254
30015000,-0.018282,-2.7389e-08,-0.23904
30015900,-0.034456,-6.3593e-08,-1.0314
30016800,0.034523,1.1648e-07,1.0967
30017700,0.018297,7.8704e-08,0.22739
30018600,-0.01843,4.7474e-08,-0.27748
30019500,-0.03439,1.9707e-08,-1.0411
30020400,0.034317,3.9541e-07,2.5175
30021300,0.018287,3.2552e-07,1.9466
30022200,-0.018283,2.8081e-07,1.8531
30023100,-0.03432,2.4807e-07,1.5117
30024000,18.492,1.9519e-06,6.7856
30024900,15.367,1.5489e-06,6.1561
30025800,15.382,1.3411e-06,4.8939
30026700,18.631,1.2089e-06,4.1705
30027600,-18.536,2.6885e-07,-0.025993
30028500,-15.357,2.5941e-07,-0.15764
30029400,-15.365,2.4996e-07,-0.33076
30030300,-18.613,2.3989e-07,-0.62678
30031200,18.653,5.6037e-07,1.472
30032100,15.399,5.3644e-07,1.3081
30033000,15.377,5.1441e-07,0.94934
30033900,18.442,4.9363e-07,0.82029
30034800,-17.842,7.4926e-08,-3.75
30035700,-15.007,5.9941e-08,-3.8867
30036600,-15.643,4.1556e-08,-4.0396
30037500,-19.381,1.9519e-08,-4.2724
30038400,0.028759,3.0978e-08,-4.4357
30039300,0.014781,4.867e-09,-4.5179
30040200,-0.019794,-2.4556e-08,-4.541
30041100,-0.023745,-5.5974e-08,-4.3839
30042000,18.441,4.242,8.7213
30042900,15.372,4.242,8.5145
30043800,15.413,4.242,7.4797
30044700,18.647,4.242,6.5961
30045600,-0.030285,4.242,1.734
30046500,-0.021978,4.242,1.5455
30047400,0.014653,4.242,1.3786
30048300,0.03761,4.242,1.0317
30049200,-0.034475,4.242,0.69008
30050100,-0.014441,4.242,0.66313
30051000,0.021302,4.242,0.39939
30051900,0.027616,4.242,0.24565
30052800,-0.033991,4.242,0.0096937
30053700,-0.018607,4.242,0.01209
30054600,0.018587,4.242,0.0067687
30055500,0.034011,4.242,0.00072297
30056400,-0.034037,5.1756e-08,-5.9878e-05
30057300,-0.018438,8.437e-08,0.00011648
30058200,0.018279,1.1081e-07,2.55e-05
30059100,0.034195,1.3726e-07,3.5952e-06
30060000,-0.034083,5.6541e-10,-0.031873
30060900,-0.018075,2.04e-08,-0.032517
30061800,0.018221,4.1681e-08,-0.033714
30062700,0.033936,6.4852e-08,-0.03002
30063600,-18.512,-5.2637e-08,-0.55674
30064500,-15.365,-3.0537e-08,-0.99453
30065400,-15.378,-8.3741e-09,-1.007
30066300,-18.617,1.3978e-08,-1.3564
30067200,16.673,1.6119e-07,1.5313
30068100,14.641,2.2981e-07,1.2313
30069000,15.59,3.23e-07,0.88627
30069900,20.968,4.5774e-07,0.3519
30070800,-0.0020145,-3.4881e-07,0.013362
30071700,-0.0013341,-2.2415e-07,0.017162
30072600,0.0013405,-1.7504e-07,0.010291
30073500,0.0020081,-1.4733e-07,0.0010991
30074400,-0.0021286,-5.656,-0.086406
30075300,-0.0012931,-5.656,-0.094006
30076200,0.0012972,-5.656,-0.10576
30077100,0.0021245,-5.656,-0.10623
30078000,-0.0023157,-5.656,-10.17
30078900,-0.0015731,-5.656,-7.8109
30079800,0.00059248,-5.656,-7.3771
30080700,0.0032941,-5.656,-7.5146
30081600,-20.455,-5.656,-6.1978
30082500,-14.43,-5.656,-5.7159
30083400,-14.291,-5.656,-5.5612
30084300,-18.696,-5.656,-5.2416
30085200,0.0021785,-1.9519e-06,-2.2112
30086100,0.0012725,-2.0904e-06,-2.2933
30087000,-0.0012731,-2.1785e-06,-2.0684
30087900,-0.002178,-9.2556e-07,-1.9881
30088800,0.0021974,1.1522e-07,0.51596
30089700,0.0012618,2.953e-08,0.072976
30090600,-0.00126,-2.8585e-08,-0.17747
30091500,-0.0021992,-1.1333e-07,-0.62481
30092400,0.002149,1.4985e-07,1.3801
30093300,0.001281,6.2963e-08,1.5187
30094200,-0.0012904,1.9204e-08,0.99681
30095100,-0.0021396,-1.9707e-08,0.82849
30096000,0.0021382,3.9226e-07,6.1115
30096900,0.0012601,2.8396e-07,6.5116
30097800,-0.0013193,2.3107e-07,6.6058
30098700,-0.0020787,1.9833e-07,3.3675
30099600,0.0015962,1.3348e-06,5.3084
30100500,0.0012411,1.1019e-06,5.1298
30101400,-0.0013393,9.6333e-07,4.9792
30102300,-0.0014985,8.6889e-07,4.2944
30103200,0.0017573,1.0767e-06,3.4234
30104100,0.0014464,1.02e-06,2.9446
30105000,-0.0011979,9.6963e-07,2.3537
30105900,-0.0019689,9.0667e-07,2.1564
30106800,17.731,9.7593e-07,1.9604
30107700,14.934,9.4444e-07,1.7866
30108600,15.126,9.0667e-07,1.3325
30109500,20.081,8.6889e-07,1.174
30110400,-0.002068,1.3852e-07,0.15959
30111300,-0.0013004,1.3285e-07,0.13808
30112200,0.0012744,1.3411e-07,0.11855
30113100,0.0020939,1.3474e-07,0.10692
30114000,-0.0020926,5.27e-08,-0.063619
30114900,-0.0012788,3.0663e-08,-0.066048
30115800,0.0012956,3.6959e-08,-0.071688
30116700,0.0020759,4.0359e-08,-0.072606
30117600,-0.0020892,-4.7474e-08,-0.96075
30118500,-0.001306,-5.1693e-08,-1.028
30119400,0.0012652,-6.6741e-08,-1.3021
30120300,0.0021303,-4.7033e-08,-1.5653
30121200,-19.304,-1.5048e-06,-9.3698
30122100,-14.725,-1.5174e-06,-7.539
30123000,-14.666,-1.637e-06,-7.8736
30123900,-19.177,-1.8007e-06,-7.61
30124800,0.0021814,4.4452e-08,-1.7205
30125700,0.0012702,5.2826e-08,-3.49
30126600,-0.0012756,5.9311e-08,-3.674
30127500,-0.0021761,7.0519e-08,-3.7783
30128400,19.013,5.656,12.122
30129300,14.716,5.656,11.561
30130200,14.818,5.656,10.986
30131100,19.326,5.656,9.713
30132000,-0.0021219,5.656,1.9612
30132900,-0.0012911,5.656,1.5847
30133800,0.0012863,5.656,1.358
30134700,0.0021266,5.656,0.74453
30135600,-0.002123,5.656,0.074276
30136500,-0.0012951,5.656,0.074882
30137400,0.0012742,5.656,0.064019
30138300,0.002144,5.656,0.0068353
30139200,-0.0021808,-1.2341e-08,0.00060319
30140100,-0.0012714,3.3937e-08,0.00018889
30141000,0.0012715,6.8e-08,2.2226e-05
30141900,0.0021807,1.2593e-07,2.5689e-06
30142800,-19.814,-1.7944e-07,-0.022108
30143700,-14.714,-1.0893e-07,-0.022329
30144600,-14.601,-7.2407e-08,-0.022844
30145500,-18.743,-4.6656e-08,-0.024027
30146400,18.648,-7.7444e-09,0.02981
30147300,14.688,1.2152e-08,0.028343
30148200,14.772,3.2678e-08,0.027846
30149100,19.765,5.6226e-08,0.0047441
30150000,-0.0020872,-9.8852e-09,0.00031859
30150900,-0.0013079,1.4733e-08,0.00021659
30151800,0.0012637,3.8722e-08,2.8081e-05
30152700,0.0021318,7.3037e-08,3.4252e-06
30153600,-0.011945,4.2185e-08,-8.5e-05
30154500,-0.0038143,-2.1848e-08,7.2407e-05
30155400,0.0045697,-4.08e-09,1.2026e-05
30156300,0.01119,1.8826e-08,1.6181e-06
30157200,-0.010777,-2.4681e-07,-0.00012215
30158100,-0.004384,-1.8574e-07,0.00010011
30159000,0.0045693,-1.53e-07,1.9707e-05
30159900,0.010592,-1.3159e-07,2.7452e-06
30160800,-0.010375,-4.242,-0.0035865
30161700,-0.0045836,-4.242,-0.0035444
30162600,0.0044653,-4.242,-0.0037119
30163500,0.010493,-4.242,0.009685
30164400,-0.010275,-4.242,-5.7219
30165300,-0.0044862,-4.242,-6.2173
30166200,0.0045234,-4.242,-5.586
30167100,0.010237,-4.242,-5.5031
30168000,-18.519,-4.242,-6.6813
30168900,-15.661,-4.242,-6.4307
30169800,-15.534,-4.242,-4.9682
30170700,-18.158,-4.242,-5.4399
30171600,0.010445,-4.242,-3.6887
30172500,0.0045372,-4.242,-3.6013
30173400,-0.0045538,-4.242,-3.3885
30174300,-0.010428,-4.242,-3.1667
30175200,0.010401,-5.2826e-07,-0.69857
30176100,0.0046045,-6.013e-07,-1.0042
30177000,-0.0044041,-7.3037e-07,-1.2579
30177900,-0.010602,-1.1081e-06,-1.1017
30178800,0.0086014,5.5659e-07,5.7541
30179700,0.0046592,3.6078e-07,6.2206
30180600,-0.0023103,2.9215e-07,6.6584
30181500,-0.010949,2.5311e-07,6.2693
30182400,0.010645,2.4807e-07,3.5612
30183300,0.0024233,2.2604e-07,2.8673
30184200,-0.0049287,2.0904e-07,2.7014
30185100,-0.0081405,1.9519e-07,2.5049
30186000,10.524,2.9521,5.5034
30186900,8.284,2.5235,4.8024
30187800,7.4857,2.2104,3.5145
30188700,7.2521,2.0329,3.0021
30189600,7.3087,1.9163,2.3883
30190500,7.6481,1.8335,2.1721
30191400,8.5863,1.7725,1.864
30192300,10.784,1.7268,1.6776
30193200,-0.010011,5.9059e-07,0.82867
30194100,-0.0037052,5.9563e-07,0.74443
30195000,0.0046819,6.0067e-07,0.73006
30195900,0.0090346,6.0633e-07,0.4331
30196800,-0.009294,1.1207e-07,0.010281
30197700,-0.004639,1.1207e-07,0.014748
30198600,0.0040353,1.1144e-07,0.014481
30199500,0.0098978,1.1144e-07,0.015133
30200400,-0.0098569,8.563e-08,-0.062896
30201300,-0.0039859,8.563e-08,-0.067091
30202200,0.0046661,8.5e-08,-0.07344
30203100,0.0091769,8.5e-08,-0.075528
30204000,-0.009996,1.6559e-08,-1.1449
30204900,-0.0044798,1.6433e-08,-1.2008
30205800,0.0044362,1.6244e-08,-1.6104
30206700,0.01004,1.6119e-08,-1.7699
30207600,-18.437,-3.1985e-08,-4.5504
30208500,-15.561,-3.2489e-08,-4.7189
30209400,-15.547,-3.3181e-08,-4.5927
30210300,-18.329,-3.4063e-08,-5.0991
30211200,0.010007,2.3296e-08,-3.38
30212100,0.0047342,2.2919e-08,-3.478
30213000,-0.0042576,2.2478e-08,-3.5621
30213900,-0.010484,2.2037e-08,-3.5591
30214800,18.406,4.242,8.6862
30215700,15.589,4.242,8.5027
30216600,15.558,4.242,7.4954
30217500,18.32,4.242,6.6219
30218400,-0.010127,4.242,2.2667
30219300,-0.004624,4.242,2.0382
30220200,0.0043885,4.242,1.5531
30221100,0.010362,4.242,1.3344
30222000,-0.010323,4.242,0.21325
30222900,-0.0046546,4.242,0.17309
30223800,0.0043786,4.242,0.14451
30224700,0.010599,4.242,0.10579
30225600,-0.010392,2.5626e-07,-0.042389
30226500,-0.0045846,2.9089e-07,-0.042334
30227400,0.0044935,3.463e-07,-0.044564
30228300,0.010483,4.5396e-07,-0.031034
30229200,-18.369,-2.1974e-06,-8.473
30230100,-15.554,-1.6874e-06,-7.8399
30231000,-15.556,-1.423e-06,-6.924
30231900,-18.393,-1.2656e-06,-7.4784
30232800,18.397,1.3474e-06,9.8158
30233700,15.556,1.5237e-06,8.774
30234600,15.552,1.8007e-06,7.5458
30235500,18.368,1.8448e-06,4.1718
30236400,-0.010454,-9.0037e-08,0.18501
30237300,-0.0044444,-3.0222e-08,0.17464
30238200,0.0046558,1.0767e-08,0.14666
30239100,0.010243,5.7044e-08,0.066521
30240000,-0.01552,7.8704e-09,0.0033346
30240900,-0.0040652,-1.1522e-08,0.004079
30241800,0.004666,-1.083e-09,0.00048293
30242700,0.014919,1.1144e-08,5.2007e-05
30243600,-0.015649,-2.4052e-08,-7.3037e-05
30244500,-0.0048909,-1.1774e-08,6.737e-05
30245400,0.0051868,-5.5407e-10,1.0704e-05
30246300,0.015354,1.0767e-08,1.4293e-06
30247200,-0.015532,-7.0519e-07,-0.00010893
30248100,-0.0051605,-5.1315e-07,9.1296e-05
30249000,0.0052799,-4.2626e-07,1.5678e-05
30249900,0.015412,-3.8093e-07,2.1219e-06
30250800,-0.01543,-5.656,-0.11005
30251700,-0.0052537,-5.656,-0.1236
30252600,0.0052911,-5.656,-0.14576
30253500,0.015393,-5.656,-0.16055
30254400,-17.795,-5.656,-12
30255300,-15.823,-5.656,-8.6388
30256200,-15.905,-5.656,-8.6641
30257100,-18.349,-5.656,-7.9293
30258000,0.018452,-5.656,-5.7234
30258900,0.0031443,-5.656,-5.6974
30259800,-0.005782,-5.656,-5.303
30260700,-0.015814,-5.656,-4.8933
30261600,0.015938,-1.0389e-08,-0.85302
30262500,0.0049886,-1.8259e-08,-0.48727
30263400,-0.0049841,-3.4881e-08,-0.48693
30264300,-0.015942,-7.9333e-08,-0.93976
30265200,17.663,1.2656e-07,9.6182
30266100,15.881,7.9333e-08,10.349
30267000,16.013,6.013e-08,8.4751
30267900,18.316,4.8796e-08,7.8068
30268800,-18.204,1.4796e-08,4.0292
30269700,-15.951,9.6333e-09,3.3336
30270600,-15.897,4.867e-09,1.4565
30271500,-17.82,4.7033e-12,-0.4461
30272400,17.852,2.9089e-08,1.1139
30273300,15.916,2.3485e-08,0.26393
30274200,15.956,1.9078e-08,-0.16346
30275100,18.148,1.4859e-08,-0.76411
30276000,-18.179,-1.1837e-08,-3.7135
30276900,-15.963,-1.5867e-08,-4.2199
30277800,-15.893,-2.0148e-08,-4.3087
30278700,-17.837,-2.4493e-08,-4.4065
30279600,0.015406,2.4493e-08,-0.36126
30280500,0.0048354,1.9959e-08,-0.44184
30281400,-0.0055729,1.5489e-08,-0.69219
30282300,-0.014669,1.1648e-08,-1.1171
30283200,0.01456,4.5711e-08,1.0298
30284100,0.0056461,4.08e-08,0.5221
30285000,-0.0048456,3.507e-08,0.13302
30285900,-0.01536,3.0852e-08,-0.19601
30286800,0.013771,3.8722e-08,0.13259
30287700,0.0085334,3.293e-08,-0.21992
30288600,0.0039916,3.0411e-08,-0.6218
30289500,0.0012018,2.9215e-08,-1.0562
30290400,-0.00086259,2.5311e-08,-1.3796
30291300,-0.0038161,2.103e-08,-2.351
30292200,-0.0086272,1.9078e-08,-3.8899
30293100,-0.014192,1.6056e-08,-3.8439
30294000,17.443,5.656,-1.8871
30294900,15.51,5.656,-2.2688
30295800,15.819,5.656,-1.9128
30296700,19.1,5.656,-2.1281
30297600,-19.216,6.4852e-07,-1.9419
30298500,-15.843,6.4222e-07,-2.0571
30299400,-15.503,6.8e-07,-1.814
30300300,-17.311,7.4926e-07,-1.9175
30301200,17.854,5.656,17.366
30302100,16.081,5.656,17.862
30303000,16.081,5.656,17.403
30303900,17.856,5.656,10.253
30304800,-0.015701,5.656,0.40987
30305700,-0.004999,5.656,0.31318
30306600,0.0052535,5.656,0.22844
30307500,0.015447,5.656,0.15493
30308400,-0.015535,2.6256e-08,0.007318
30309300,-0.0052398,3.5889e-08,0.0090533
30310200,0.005112,5.0496e-08,0.0019181
30311100,0.015663,7.4296e-08,0.00020526
30312000,-0.015675,-5.4778e-08,-0.0872
30312900,-0.0051241,-3.3748e-08,-0.094969
30313800,0.0052681,-2.0841e-08,-0.10695
